idx	model	paradigm	condition	signal	seed	out
244	TSMixer	tier2_ecg	SNR_5	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_5/ECG/TSMixer/seed2022/pred.npy
245	TSMixer	tier2_ecg	SNR_6	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_6/ECG/TSMixer/seed2022/pred.npy
246	TSMixer	tier2_ecg	SNR_1	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_1/ECG/TSMixer/seed2023/pred.npy
247	TSMixer	tier2_ecg	SNR_2	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_2/ECG/TSMixer/seed2023/pred.npy
248	TSMixer	tier2_ecg	SNR_3	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_3/ECG/TSMixer/seed2023/pred.npy
249	TSMixer	tier2_ecg	SNR_4	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_4/ECG/TSMixer/seed2023/pred.npy
250	TSMixer	tier2_ecg	SNR_5	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_5/ECG/TSMixer/seed2023/pred.npy
251	TSMixer	tier2_ecg	SNR_6	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_6/ECG/TSMixer/seed2023/pred.npy
252	SeasonalNaive	tier2_ecg	SNR_1	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_1/ECG/SeasonalNaive/seed2021/pred.npy
253	SeasonalNaive	tier2_ecg	SNR_2	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_2/ECG/SeasonalNaive/seed2021/pred.npy
254	SeasonalNaive	tier2_ecg	SNR_3	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_3/ECG/SeasonalNaive/seed2021/pred.npy
255	SeasonalNaive	tier2_ecg	SNR_4	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_4/ECG/SeasonalNaive/seed2021/pred.npy
256	SeasonalNaive	tier2_ecg	SNR_5	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_5/ECG/SeasonalNaive/seed2021/pred.npy
257	SeasonalNaive	tier2_ecg	SNR_6	ECG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_6/ECG/SeasonalNaive/seed2021/pred.npy
258	SeasonalNaive	tier2_ecg	SNR_1	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_1/ECG/SeasonalNaive/seed2022/pred.npy
259	SeasonalNaive	tier2_ecg	SNR_2	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_2/ECG/SeasonalNaive/seed2022/pred.npy
260	SeasonalNaive	tier2_ecg	SNR_3	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_3/ECG/SeasonalNaive/seed2022/pred.npy
261	SeasonalNaive	tier2_ecg	SNR_4	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_4/ECG/SeasonalNaive/seed2022/pred.npy
262	SeasonalNaive	tier2_ecg	SNR_5	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_5/ECG/SeasonalNaive/seed2022/pred.npy
263	SeasonalNaive	tier2_ecg	SNR_6	ECG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_6/ECG/SeasonalNaive/seed2022/pred.npy
264	SeasonalNaive	tier2_ecg	SNR_1	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_1/ECG/SeasonalNaive/seed2023/pred.npy
265	SeasonalNaive	tier2_ecg	SNR_2	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_2/ECG/SeasonalNaive/seed2023/pred.npy
266	SeasonalNaive	tier2_ecg	SNR_3	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_3/ECG/SeasonalNaive/seed2023/pred.npy
267	SeasonalNaive	tier2_ecg	SNR_4	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_4/ECG/SeasonalNaive/seed2023/pred.npy
268	SeasonalNaive	tier2_ecg	SNR_5	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_5/ECG/SeasonalNaive/seed2023/pred.npy
269	SeasonalNaive	tier2_ecg	SNR_6	ECG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ecg__SNR_6/ECG/SeasonalNaive/seed2023/pred.npy
270	Linear	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/Linear/seed2021/pred.npy
271	Linear	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/Linear/seed2021/pred.npy
272	Linear	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/Linear/seed2021/pred.npy
273	Linear	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/Linear/seed2021/pred.npy
274	Linear	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/Linear/seed2021/pred.npy
275	Linear	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/Linear/seed2021/pred.npy
276	Linear	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/Linear/seed2022/pred.npy
277	Linear	tier2_ppg	SNR_2	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/Linear/seed2022/pred.npy
278	Linear	tier2_ppg	SNR_3	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/Linear/seed2022/pred.npy
279	Linear	tier2_ppg	SNR_4	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/Linear/seed2022/pred.npy
280	Linear	tier2_ppg	SNR_5	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/Linear/seed2022/pred.npy
281	Linear	tier2_ppg	SNR_6	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/Linear/seed2022/pred.npy
282	Linear	tier2_ppg	SNR_1	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/Linear/seed2023/pred.npy
283	Linear	tier2_ppg	SNR_2	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/Linear/seed2023/pred.npy
284	Linear	tier2_ppg	SNR_3	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/Linear/seed2023/pred.npy
285	Linear	tier2_ppg	SNR_4	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/Linear/seed2023/pred.npy
286	Linear	tier2_ppg	SNR_5	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/Linear/seed2023/pred.npy
287	Linear	tier2_ppg	SNR_6	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/Linear/seed2023/pred.npy
288	DLinear	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/DLinear/seed2021/pred.npy
289	DLinear	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/DLinear/seed2021/pred.npy
290	DLinear	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/DLinear/seed2021/pred.npy
291	DLinear	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/DLinear/seed2021/pred.npy
292	DLinear	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/DLinear/seed2021/pred.npy
293	DLinear	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/DLinear/seed2021/pred.npy
294	DLinear	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/DLinear/seed2022/pred.npy
295	DLinear	tier2_ppg	SNR_2	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/DLinear/seed2022/pred.npy
296	DLinear	tier2_ppg	SNR_3	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/DLinear/seed2022/pred.npy
297	DLinear	tier2_ppg	SNR_4	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/DLinear/seed2022/pred.npy
298	DLinear	tier2_ppg	SNR_5	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/DLinear/seed2022/pred.npy
299	DLinear	tier2_ppg	SNR_6	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/DLinear/seed2022/pred.npy
300	DLinear	tier2_ppg	SNR_1	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/DLinear/seed2023/pred.npy
301	DLinear	tier2_ppg	SNR_2	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/DLinear/seed2023/pred.npy
302	DLinear	tier2_ppg	SNR_3	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/DLinear/seed2023/pred.npy
303	DLinear	tier2_ppg	SNR_4	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/DLinear/seed2023/pred.npy
304	DLinear	tier2_ppg	SNR_5	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/DLinear/seed2023/pred.npy
305	DLinear	tier2_ppg	SNR_6	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/DLinear/seed2023/pred.npy
306	FITS	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/FITS/seed2021/pred.npy
307	FITS	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/FITS/seed2021/pred.npy
308	FITS	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/FITS/seed2021/pred.npy
309	FITS	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/FITS/seed2021/pred.npy
310	FITS	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/FITS/seed2021/pred.npy
311	FITS	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/FITS/seed2021/pred.npy
312	FITS	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/FITS/seed2022/pred.npy
313	FITS	tier2_ppg	SNR_2	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/FITS/seed2022/pred.npy
314	FITS	tier2_ppg	SNR_3	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/FITS/seed2022/pred.npy
315	FITS	tier2_ppg	SNR_4	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/FITS/seed2022/pred.npy
316	FITS	tier2_ppg	SNR_5	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/FITS/seed2022/pred.npy
317	FITS	tier2_ppg	SNR_6	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/FITS/seed2022/pred.npy
318	FITS	tier2_ppg	SNR_1	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/FITS/seed2023/pred.npy
319	FITS	tier2_ppg	SNR_2	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/FITS/seed2023/pred.npy
320	FITS	tier2_ppg	SNR_3	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/FITS/seed2023/pred.npy
321	FITS	tier2_ppg	SNR_4	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/FITS/seed2023/pred.npy
322	FITS	tier2_ppg	SNR_5	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/FITS/seed2023/pred.npy
323	FITS	tier2_ppg	SNR_6	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/FITS/seed2023/pred.npy
324	MLinear	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/MLinear/seed2021/pred.npy
325	MLinear	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/MLinear/seed2021/pred.npy
326	MLinear	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/MLinear/seed2021/pred.npy
327	MLinear	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/MLinear/seed2021/pred.npy
328	MLinear	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/MLinear/seed2021/pred.npy
329	MLinear	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/MLinear/seed2021/pred.npy
330	MLinear	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/MLinear/seed2022/pred.npy
331	MLinear	tier2_ppg	SNR_2	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/MLinear/seed2022/pred.npy
332	MLinear	tier2_ppg	SNR_3	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/MLinear/seed2022/pred.npy
333	MLinear	tier2_ppg	SNR_4	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/MLinear/seed2022/pred.npy
334	MLinear	tier2_ppg	SNR_5	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/MLinear/seed2022/pred.npy
335	MLinear	tier2_ppg	SNR_6	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/MLinear/seed2022/pred.npy
336	MLinear	tier2_ppg	SNR_1	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/MLinear/seed2023/pred.npy
337	MLinear	tier2_ppg	SNR_2	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/MLinear/seed2023/pred.npy
338	MLinear	tier2_ppg	SNR_3	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/MLinear/seed2023/pred.npy
339	MLinear	tier2_ppg	SNR_4	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/MLinear/seed2023/pred.npy
340	MLinear	tier2_ppg	SNR_5	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/MLinear/seed2023/pred.npy
341	MLinear	tier2_ppg	SNR_6	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/MLinear/seed2023/pred.npy
342	NBeats	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/NBeats/seed2021/pred.npy
343	NBeats	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/NBeats/seed2021/pred.npy
344	NBeats	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/NBeats/seed2021/pred.npy
345	NBeats	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/NBeats/seed2021/pred.npy
346	NBeats	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/NBeats/seed2021/pred.npy
347	NBeats	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/NBeats/seed2021/pred.npy
348	NBeats	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/NBeats/seed2022/pred.npy
349	NBeats	tier2_ppg	SNR_2	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/NBeats/seed2022/pred.npy
350	NBeats	tier2_ppg	SNR_3	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/NBeats/seed2022/pred.npy
351	NBeats	tier2_ppg	SNR_4	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/NBeats/seed2022/pred.npy
352	NBeats	tier2_ppg	SNR_5	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/NBeats/seed2022/pred.npy
353	NBeats	tier2_ppg	SNR_6	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/NBeats/seed2022/pred.npy
354	NBeats	tier2_ppg	SNR_1	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/NBeats/seed2023/pred.npy
355	NBeats	tier2_ppg	SNR_2	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/NBeats/seed2023/pred.npy
356	NBeats	tier2_ppg	SNR_3	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/NBeats/seed2023/pred.npy
357	NBeats	tier2_ppg	SNR_4	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/NBeats/seed2023/pred.npy
358	NBeats	tier2_ppg	SNR_5	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/NBeats/seed2023/pred.npy
359	NBeats	tier2_ppg	SNR_6	PPG	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/NBeats/seed2023/pred.npy
360	FreMLP	tier2_ppg	SNR_1	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/FreMLP/seed2021/pred.npy
361	FreMLP	tier2_ppg	SNR_2	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_2/PPG/FreMLP/seed2021/pred.npy
362	FreMLP	tier2_ppg	SNR_3	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_3/PPG/FreMLP/seed2021/pred.npy
363	FreMLP	tier2_ppg	SNR_4	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_4/PPG/FreMLP/seed2021/pred.npy
364	FreMLP	tier2_ppg	SNR_5	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_5/PPG/FreMLP/seed2021/pred.npy
365	FreMLP	tier2_ppg	SNR_6	PPG	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_6/PPG/FreMLP/seed2021/pred.npy
366	FreMLP	tier2_ppg	SNR_1	PPG	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/tier2_ppg__SNR_1/PPG/FreMLP/seed2022/pred.npy
